age,gender,category,difficulty,noofquestions,correctcount,incorrectcount,noofattemptinquestionsinsublevel1,noofattemptinquestionsinsublevel2,noofattemptinquestionsinsublevel3,noofattemptinquestionsinsublevel4,noofcorrectquestionsinsublevel1,noofcorrectquestionsinsublevel2,noofcorrectquestionsinsublevel3,noofcorrectquestionsinsublevel4,avrgresponsetimeforsublevel1questions,avrgresponsetimeforsublevel2questions,avrgresponsetimeforsublevel3questions,avrgresponsetimeforsublevel4questions,quizmark,quizcompletationtime,readiness
8,male,substraction,advanced,15,8,7,5,3,4,0,5,1,1,0,2.72318114,1.692404509,3.093596721,0,1,93.43375543,0
3,female,addition,beginner,15,14,1,4,3,5,3,3,3,4,2,5.165803854,16.72393969,21.07653293,16.35415036,5,56.27028024,0
12,male,multipication,beginner,15,4,11,5,4,5,1,4,0,3,1,7.225647145,14.96585121,15.95913527,3.491533707,3,69.58572977,0
14,male,substraction,advanced,15,2,13,5,5,3,4,3,4,2,4,3.137872572,2.67108492,3.692981111,4.066557704,9,69.87146697,0
13,male,addition,beginner,15,15,0,5,4,3,0,2,4,2,0,7.324103537,11.8753427,15.39151132,0,9,96.43008195,0
11,female,division,intermediate,15,3,12,2,2,3,0,0,0,0,0,2.652338872,3.241656258,2.004836061,0,1,43.38228912,0
8,male,substraction,advanced,15,5,10,2,2,5,0,1,2,1,0,2.859872129,4.337715439,4.329960091,0,5,81.56786269,0
4,male,multipication,beginner,15,10,5,5,4,1,3,0,4,0,2,8.760202519,14.71924441,14.97724438,22.04144152,7,10.8983958,0
13,male,multipication,advanced,15,8,7,0,1,5,2,0,0,5,2,0,3.064829322,3.742160904,3.599792118,5,137.0761496,0
11,female,substraction,advanced,15,13,2,3,4,2,1,1,3,2,0,1.239641495,2.897512829,2.777523323,1.112714426,2,68.58846552,0
6,male,multipication,intermediate,15,12,3,4,5,0,0,1,0,0,0,1.921291185,2.726308286,0,0,10,61.36873202,0
9,female,division,beginner,15,6,9,3,2,4,1,1,1,2,0,9.710870336,12.39121816,21.98883713,17.02301579,4,124.5583065,0
3,female,division,advanced,15,5,10,0,5,0,0,0,2,0,0,0,3.535823305,0,0,0,79.32268125,0
3,female,multipication,advanced,15,4,11,1,5,2,1,1,3,1,1,1.094557184,2.56863385,3.777784193,5.581253234,4,132.2059807,0
5,female,division,intermediate,15,14,1,1,1,2,1,1,0,2,1,1.339099247,4.180886766,2.113155007,3.672600818,0,13.08337215,0
3,female,substraction,advanced,15,8,7,3,5,2,3,2,4,2,1,3.27549246,3.335129266,4.571188853,5.216981486,10,139.4082562,0
5,female,addition,intermediate,15,9,6,3,0,0,2,1,0,0,0,2.970772299,0,0,2.95216291,10,32.95563195,0
3,female,division,beginner,15,7,8,4,3,4,1,1,1,1,0,9.188372268,14.70410139,8.422252503,14.53889729,8,36.26593846,0
10,male,addition,advanced,15,5,10,2,2,0,5,2,1,0,1,2.852428578,3.293467649,0,4.223263035,5,112.3448677,0
10,male,addition,intermediate,15,2,13,0,4,5,4,0,1,5,2,0,2.678832943,3.302786773,2.574859356,0,98.46360515,0
13,male,multipication,intermediate,15,9,6,3,0,3,5,2,0,2,5,3.248335317,0,3.08698628,2.33245147,7,120.5449384,0
13,male,multipication,intermediate,15,4,11,3,5,2,0,1,5,2,0,4.26066681,2.506817278,2.656333531,0,9,62.6116085,0
14,male,multipication,intermediate,15,13,2,4,5,2,0,1,2,2,0,2.720713464,2.783848704,2.820223381,0,5,34.29816143,0
5,male,division,intermediate,15,10,5,3,4,2,2,3,2,2,1,2.114370886,2.949278343,2.326534136,2.455727613,9,19.40714839,0
13,male,multipication,beginner,15,9,6,3,5,1,5,1,2,0,2,9.922675982,12.5231816,19.31241919,40.35018197,3,18.04667216,0
14,male,addition,intermediate,15,7,8,1,1,3,0,1,1,2,0,3.068082921,2.445164812,3.086959867,0,3,120.3306277,0
6,male,division,beginner,15,2,13,0,3,0,4,0,3,0,0,0,15.97248013,0,15.43604803,1,3.181668346,0
12,female,multipication,advanced,15,4,11,4,1,0,2,1,1,0,1,2.373898219,3.401094113,0,5.396727818,2,136.5559078,0
11,male,multipication,intermediate,15,8,7,1,2,0,3,0,1,0,2,3.568803528,2.690517502,0,2.620470628,10,37.78938624,0
11,female,multipication,intermediate,15,0,15,4,0,4,5,3,0,2,5,2.473086334,0,2.024629975,1.469986048,1,43.7323783,0
10,male,addition,intermediate,15,3,12,1,1,1,1,0,0,0,1,3.903657897,2.464560704,2.502939418,4.331891953,5,58.17056734,0
15,male,multipication,intermediate,15,0,15,5,2,4,0,0,0,4,0,3.098833553,3.125367782,2.572632043,0,6,124.5583301,0
5,male,addition,intermediate,15,9,6,4,1,4,3,0,0,4,1,2.928100493,1.61891205,2.596254011,3.201320167,2,2.663939062,0
10,male,division,beginner,15,11,4,1,3,4,1,0,0,1,1,10.15218327,16.6769292,21.01664402,40.65738967,10,25.13667922,0
13,male,substraction,beginner,15,2,13,2,0,3,3,1,0,3,2,11.88459992,0,17.87841659,12.98584884,10,112.6668369,0
3,male,division,advanced,15,11,4,3,0,2,2,0,0,0,2,2.880380473,0,3.733198751,5.669383367,9,56.37341346,0
13,female,division,intermediate,15,15,0,4,1,1,0,2,0,1,0,3.168292958,3.942132871,3.226902608,0,3,69.50654507,0
13,male,multipication,advanced,15,5,10,0,5,0,2,0,5,0,1,0,3.512293148,0,5.94526701,6,55.60041525,0
15,female,division,intermediate,15,5,10,0,4,4,3,0,4,0,0,0,2.24747428,2.771823321,3.705692735,5,25.01031659,0
14,male,multipication,beginner,15,2,13,2,0,2,4,1,0,0,1,5.039083779,0,17.61658621,20.06946507,1,68.0596359,0
14,male,multipication,beginner,15,10,5,3,3,1,1,3,1,1,1,9.059376268,22.17374159,12.22126012,20.03722936,1,64.69198951,0
4,male,multipication,intermediate,15,8,7,1,4,1,5,0,0,1,1,1.554723027,2.826044093,4.401606267,3.032775069,10,20.11907846,0
7,male,substraction,beginner,15,11,4,5,0,2,4,5,0,1,0,8.483177675,0,17.95845392,31.95613837,4,41.66003589,0
5,male,division,advanced,15,8,7,1,4,2,4,0,0,0,1,3.241826615,3.515398287,4.88344169,3.604233512,1,88.76819142,0
9,female,division,advanced,15,9,6,4,1,0,0,3,1,0,0,2.541307911,2.487746211,0,0,4,106.8080338,0
6,male,addition,beginner,15,9,6,3,4,5,0,0,3,3,0,13.14393464,15.84746728,14.64190068,0,7,108.2699706,0
13,female,division,beginner,15,15,0,5,4,0,2,4,2,0,0,10.99400826,11.1331244,0,19.60534402,10,15.06758791,0
3,female,addition,intermediate,15,11,4,3,2,3,2,0,2,3,2,2.504846077,3.396754406,3.530621687,2.492502224,1,57.44751295,0
14,female,addition,intermediate,15,3,12,0,1,5,5,0,1,2,5,0,3.669126434,2.851176369,2.739488074,3,62.77930981,0
5,male,division,advanced,15,15,0,2,0,5,0,2,0,3,0,2.27069617,0,3.437058257,0,10,136.025481,0
5,female,addition,beginner,15,7,8,4,5,2,3,4,0,1,1,10.1740875,14.03896344,18.11601406,22.52167221,3,108.6331635,0
5,male,substraction,beginner,15,0,15,2,4,0,2,2,3,0,0,9.788321638,14.35598474,0,11.65652131,10,16.88479651,0
10,male,substraction,advanced,15,10,5,0,3,4,1,0,0,0,0,0,2.916211896,4.612447725,1.732745897,10,94.3375113,0
15,male,division,beginner,15,12,3,4,1,2,5,1,1,0,0,8.076225673,21.9260218,16.12340684,21.30528361,6,67.04721605,0
11,male,multipication,beginner,15,6,9,4,5,2,5,4,1,2,0,7.794216501,20.29396868,11.86720731,9.41256677,2,43.98514122,0
7,female,multipication,intermediate,15,7,8,3,0,3,3,1,0,0,3,2.275721744,0,3.306607813,3.613281758,5,91.86012602,0
3,female,substraction,advanced,15,9,6,2,0,4,5,2,0,2,4,1.614863385,0,3.031492094,5.133848049,7,53.3443917,0
3,male,division,advanced,15,4,11,5,3,2,1,1,2,2,1,2.226710343,2.295593921,4.882686016,5.51113124,2,31.02756611,0
6,male,substraction,intermediate,15,15,0,2,3,5,1,0,0,5,0,2.065792648,2.66043206,2.111340807,4.081967402,8,88.22589306,0
6,female,multipication,intermediate,15,5,10,5,0,3,3,3,0,2,0,3.20889311,0,3.338305196,4.230065769,5,4.557001311,0
6,male,substraction,intermediate,15,15,0,1,1,3,1,1,0,3,0,2.431563431,1.380008014,3.701123213,3.952513516,9,99.78383273,1
13,male,substraction,intermediate,15,15,0,1,3,3,3,0,0,3,3,3.37258368,4.11025643,4.312166109,2.314312289,9,0.105697735,1
15,female,substraction,advanced,15,15,0,1,4,1,4,0,2,0,0,1.779114385,3.411194588,4.013502355,4.587480658,10,35.55847989,1
7,female,substraction,intermediate,15,14,1,1,3,5,3,0,2,4,3,2.307283085,2.548440773,3.500263986,2.71625944,10,55.02992338,1
7,female,addition,intermediate,15,14,1,1,2,3,1,0,2,1,1,3.166643198,2.423626891,2.417326118,4.136073834,10,26.7269064,1
4,male,addition,intermediate,15,14,1,1,1,4,3,0,1,3,3,3.302095712,4.610890766,2.806309073,3.346100691,9,68.15968819,1
15,female,addition,advanced,15,14,1,1,5,1,2,1,0,0,1,3.82321211,3.784637891,3.611839857,5.649448324,9,69.89045479,1
9,female,addition,beginner,15,15,0,1,2,3,4,1,2,3,4,9.278697389,8.312512489,6.797446931,18.77584787,10,113.247872,1
14,female,division,intermediate,15,14,1,1,5,1,5,0,2,1,3,1.176069316,2.756874292,3.008764231,2.532768732,9,52.09709041,1
11,female,addition,advanced,15,14,1,1,4,4,5,1,0,3,2,2.900579695,2.770312164,3.327387531,4.489786016,9,7.891270007,1
11,male,addition,advanced,15,14,1,1,1,4,5,1,1,0,4,2.500258713,1.261110985,3.807394715,5.123874603,10,77.75419932,1
3,female,division,beginner,15,15,0,1,4,3,4,1,2,3,1,4.068625294,13.46167932,20.1507557,30.07468763,10,26.08551518,1
14,female,multipication,intermediate,15,15,0,1,3,1,3,1,2,0,2,3.214899871,3.949473691,2.079344384,4.07589333,10,98.24535266,1
8,female,division,intermediate,15,15,0,1,1,4,2,0,1,1,2,4.944236969,3.348790732,3.983297079,3.073918204,9,27.2226782,1
5,female,division,intermediate,15,15,0,1,3,3,1,0,2,0,1,4.816597603,3.421764556,3.227797333,1.58368909,9,42.731539,1
4,male,substraction,intermediate,15,15,0,1,3,4,2,0,2,0,2,2.38514497,4.053687354,2.131677239,3.252972663,10,3.950663344,1
7,female,multipication,intermediate,15,15,0,1,1,4,5,0,0,3,1,2.151896031,4.632230076,2.83966223,2.853369449,9,77.44773823,1
10,male,division,intermediate,15,14,1,1,5,2,5,1,2,0,5,4.883914531,2.749405301,2.583820118,3.066695543,9,9.659237735,1
6,male,multipication,intermediate,15,15,0,1,2,3,2,0,2,3,0,1.532873286,2.301157586,2.461884013,1.893078785,9,97.25251384,1
11,female,substraction,advanced,15,14,1,1,4,2,5,0,1,2,3,1.165057113,3.977751784,2.95784877,3.579474366,9,65.14649636,1
12,male,addition,advanced,15,14,1,1,5,4,3,1,0,1,1,1.826903182,2.424324789,3.680598118,2.418556946,9,8.169592859,1
11,male,multipication,advanced,15,14,1,1,3,5,2,0,3,4,0,3.271825085,3.070218605,2.15701226,4.03737762,10,93.11094234,1
4,male,addition,beginner,15,15,0,1,4,2,3,0,4,1,0,3.395697693,13.18059732,20.25228698,36.08241361,9,43.54836551,1
6,male,addition,beginner,15,15,0,1,1,2,4,0,0,0,0,12.31393852,9.316997331,7.284260662,18.16078257,10,31.97844778,1
8,female,multipication,advanced,15,15,0,1,1,3,2,0,0,2,1,3.602945962,2.343910962,3.707742651,4.116743383,9,26.99364035,1
13,male,substraction,advanced,15,15,0,1,3,3,3,0,1,2,0,3.555576361,2.812949156,2.411154689,2.656918425,9,88.91396112,1
12,male,division,intermediate,15,15,0,1,5,3,5,1,3,2,4,1.992535048,2.731953016,3.386918426,2.836599097,9,64.08541198,1
6,female,substraction,intermediate,15,14,1,1,1,2,4,0,0,1,3,2.074710579,4.866279965,2.610777544,4.101095717,10,59.81421051,1
10,male,division,beginner,15,15,0,1,3,1,2,1,3,0,1,1.391491004,19.43104665,4.114444049,15.21160446,10,2.378071281,1
14,male,addition,intermediate,15,15,0,1,4,3,2,0,3,3,2,1.949667574,3.369759646,3.389064795,4.169375791,9,117.6369007,1
7,male,multipication,advanced,15,15,0,1,5,4,1,0,1,1,1,3.440141323,3.678995536,5.242812104,6.278294356,10,60.14564251,1
7,female,multipication,beginner,15,15,0,1,1,5,3,0,0,3,3,10.10272951,2.317254325,21.6182765,23.29457145,10,66.76788462,1
13,male,addition,intermediate,15,15,0,1,2,3,1,0,1,0,0,1.200110622,3.648147414,3.050806109,2.378060399,9,80.81164256,1
9,male,substraction,beginner,15,15,0,1,5,3,1,1,3,3,0,14.57555587,18.69677891,29.41721411,3.03130109,10,91.52772499,1
6,male,multipication,intermediate,15,14,1,1,4,4,1,1,0,4,0,2.721772112,2.77196066,1.888102878,2.380688392,9,36.16291832,1
5,male,substraction,intermediate,15,15,0,1,5,4,5,1,5,3,1,4.334958475,2.89835108,4.356704294,2.519996066,10,115.0708184,1
14,male,multipication,beginner,15,15,0,1,5,4,2,0,3,4,0,5.339022525,13.63975774,16.59340185,21.58868513,9,95.87704203,1
14,female,substraction,beginner,15,14,1,1,3,1,1,0,2,0,0,10.42426336,12.49362777,21.93806729,37.97572648,9,101.0065591,1
3,female,addition,intermediate,15,14,1,1,5,5,3,1,3,2,0,4.319698376,3.348607924,2.207997268,2.300338607,9,93.88075269,1
13,male,addition,advanced,15,14,1,1,5,3,4,0,2,3,4,1.855915046,2.917613274,4.416216718,4.310088416,9,21.20448385,1
14,female,substraction,beginner,15,15,0,1,4,5,5,0,1,4,3,5.802940092,17.80487544,17.36508265,22.07237422,10,122.3842851,1
4,male,addition,advanced,15,14,1,1,2,2,4,1,2,0,0,2.330559188,3.298927376,3.035143514,3.859640339,9,133.4201823,1
7,female,addition,beginner,15,15,0,1,4,2,2,1,3,2,2,8.363524687,12.51997768,12.67519192,31.34037936,9,34.77091472,1
6,male,multipication,beginner,15,14,1,1,5,5,1,1,5,4,1,6.813478277,16.20212631,7.293989712,27.23500428,10,9.618193077,1
11,female,division,beginner,15,14,1,1,5,2,3,1,5,0,0,4.208969464,17.49588156,10.42653635,34.97265919,9,105.3417962,1
8,male,multipication,intermediate,15,14,1,1,1,4,3,0,1,0,3,2.379514893,3.21372284,2.387154718,3.692206636,9,26.62566013,1
9,female,substraction,intermediate,15,15,0,1,1,4,1,0,1,1,1,4.801299767,4.374409752,3.028117082,3.220083217,9,36.30717298,1
14,female,multipication,beginner,15,15,0,1,3,4,1,1,2,2,0,8.640370883,14.68336588,26.77435773,17.14654432,10,65.92776129,1
6,female,multipication,beginner,15,15,0,1,3,2,3,1,0,2,2,8.381701016,11.45378132,24.48896854,29.23837093,10,22.38881248,1
4,male,division,beginner,15,14,1,1,1,5,3,1,0,0,1,14.68971619,19.52582211,14.84293155,19.78919634,10,112.2294115,1
5,female,multipication,advanced,15,14,1,1,1,2,3,1,0,2,1,3.015997249,4.962081586,3.585826878,3.732519229,10,108.5145084,1
15,female,substraction,intermediate,15,15,0,1,5,1,3,1,3,1,1,3.066388929,2.815963238,2.425731276,2.651021426,9,14.35675795,1
7,male,addition,advanced,15,14,1,1,1,1,1,1,1,1,0,1.683696805,2.94471805,1.038105846,2.550572671,9,130.8358413,1
3,male,multipication,beginner,15,15,0,1,5,3,2,1,5,1,1,12.16878471,11.92946299,12.66768888,17.65899971,9,108.2631801,1
3,male,addition,advanced,15,14,1,1,5,5,1,1,1,1,0,1.657285124,2.182320782,3.009184944,2.373500871,10,107.7790666,1
14,female,division,intermediate,15,15,0,1,1,3,3,0,1,3,2,2.824073903,1.109811156,3.183905274,3.345861048,10,65.93859613,1
12,female,division,advanced,15,14,1,1,5,4,4,1,1,1,2,1.806729375,2.683416435,2.565122998,5.853808302,10,119.9862374,1
13,female,substraction,advanced,15,14,1,1,5,4,2,0,0,0,1,2.923952612,3.428166528,3.782170923,3.836685134,9,53.79756511,1
4,male,substraction,advanced,15,15,0,1,2,5,5,0,2,1,3,1.810688686,3.943181235,1.773199893,2.544496763,9,124.1641255,1
10,male,division,advanced,15,14,1,1,4,5,4,0,3,1,2,3.700826138,3.815211141,3.697340543,3.771400222,9,102.3360289,1
15,male,substraction,advanced,15,15,0,1,4,3,2,1,0,3,1,1.867262783,3.545722961,4.459240248,3.848072369,10,91.73627016,1
14,male,multipication,intermediate,15,14,1,1,5,4,2,0,1,4,0,1.270573473,3.174641539,3.453196925,4.067158914,10,66.26793183,1
8,female,addition,advanced,15,14,1,1,1,1,2,1,0,1,2,3.394434948,4.327702098,2.023796373,4.565831618,10,14.77539338,1
6,male,addition,intermediate,15,15,0,1,4,1,2,1,3,1,2,2.628225958,3.597493091,1.679949888,3.41285322,9,120.6381867,1
12,female,division,intermediate,15,15,0,1,3,1,4,0,0,1,2,3.149875138,2.314172982,4.348300995,2.506786883,10,43.45206075,1
6,male,substraction,intermediate,15,14,1,1,2,1,4,1,2,0,2,4.062633491,3.585079101,3.605560141,3.192113656,9,78.71737071,1
3,male,multipication,beginner,15,14,1,1,4,5,1,1,4,3,0,2.416777142,16.40959013,14.36444802,27.06994639,10,67.1587723,1
7,female,substraction,advanced,15,15,0,1,4,4,5,1,0,2,0,3.046987624,3.53046374,3.284114162,3.374320326,9,79.62768611,1
15,female,substraction,intermediate,15,14,1,1,2,3,1,0,2,2,1,2.770894456,2.588768731,3.042820388,1.063109697,9,7.327956373,1
10,female,substraction,beginner,15,14,1,1,5,2,1,1,1,1,1,12.97269295,14.07329132,13.96850134,36.3446482,9,63.87405758,1
15,male,addition,intermediate,15,15,0,1,3,4,5,1,1,0,5,2.260929379,2.604324255,3.360744649,2.988292585,9,65.20601488,1
3,female,substraction,intermediate,15,15,0,1,4,4,3,0,2,0,3,4.062640844,3.623578412,2.526898494,2.299447816,9,10.41338441,1
6,male,addition,advanced,15,14,1,1,3,3,1,0,1,1,1,1.836054148,2.529107914,3.79115006,3.695087361,10,76.34124568,1
14,male,multipication,intermediate,15,15,0,1,4,5,4,0,0,4,3,4.418196643,2.442081385,2.933699538,2.437579147,9,34.9624485,1
11,female,addition,intermediate,15,15,0,1,3,2,1,1,3,0,0,4.567030102,1.62499383,2.359004578,1.382847526,9,71.97991258,1
7,male,addition,beginner,15,15,0,1,4,4,4,0,0,2,1,6.025296234,9.458000382,18.50011059,10.56743731,10,1.798516588,1
13,male,addition,advanced,15,15,0,1,4,4,4,1,1,2,4,3.726078087,3.371820586,3.067964134,4.770232464,9,56.2357335,1
14,female,multipication,advanced,15,14,1,1,4,4,4,0,1,4,0,1.755610396,1.511406399,3.250573938,3.252745202,9,51.58305486,1
11,male,division,advanced,15,14,1,1,2,4,2,1,1,0,1,2.598557842,4.665180989,3.421959313,2.942920186,9,29.26574662,1
3,female,multipication,intermediate,15,15,0,1,2,4,5,1,1,1,2,2.332984865,2.243353299,3.244899795,3.198608178,10,60.714034,1
3,male,division,beginner,15,15,0,1,4,5,1,1,0,4,1,12.88021108,16.52105777,19.93518943,31.13564995,10,115.4123196,1
4,female,addition,beginner,15,15,0,1,3,5,3,0,3,4,1,10.8748739,10.47823911,16.39963838,11.49144569,10,116.8138616,1
14,male,substraction,beginner,15,15,0,1,1,4,3,0,0,3,0,9.832723502,15.69364242,10.83444364,29.97556543,10,34.58051995,1
13,female,addition,intermediate,15,15,0,1,5,3,5,1,0,2,1,3.070626435,2.150970448,2.620121001,2.77597719,9,66.16383687,1
3,female,substraction,advanced,15,15,0,1,5,4,3,0,2,3,2,2.200461108,2.120261843,3.888510494,4.592754493,10,41.57691076,1
13,female,division,intermediate,15,15,0,1,1,4,1,0,1,1,0,4.16810876,3.369604267,2.683142123,4.04139009,9,61.13067362,1
9,male,substraction,advanced,15,15,0,1,1,5,2,0,0,3,0,1.922632654,2.054269082,2.38451411,2.602090053,9,6.713631086,1
4,male,division,advanced,15,15,0,1,4,1,2,1,3,0,0,2.897486381,2.419468918,2.24346995,3.39439762,9,72.4590195,1
5,male,multipication,intermediate,15,14,1,1,2,1,3,0,2,1,1,2.965515043,2.06271518,3.127274281,2.343474691,10,124.6624995,1
13,female,division,advanced,15,14,1,1,1,3,3,1,0,1,1,3.021506134,2.765141736,3.015083047,3.575351431,9,64.99755094,1
13,female,substraction,intermediate,15,15,0,1,5,1,1,1,3,1,0,3.973876464,3.239214854,1.267772573,1.384423345,10,93.24980549,1
10,male,addition,intermediate,15,15,0,1,1,3,5,1,0,1,3,2.099666538,4.257323003,3.062397737,2.650292575,9,114.2655009,1
6,female,substraction,intermediate,15,15,0,1,2,3,5,1,0,1,1,4.474515751,2.676632057,3.227903116,4.238409717,9,129.3754904,1
10,female,substraction,intermediate,15,14,1,1,3,3,3,1,2,1,0,2.294619877,3.049310502,3.322633001,3.235981705,10,26.08834991,1
5,female,division,intermediate,15,15,0,1,3,2,4,1,0,0,0,3.645325265,3.116061037,2.267285977,3.339234281,9,48.18400569,1
15,female,addition,advanced,15,14,1,1,4,3,3,1,1,0,1,2.218342529,2.620946797,3.365416251,4.890609862,10,60.7799753,1
9,female,substraction,advanced,15,14,1,1,2,5,2,1,1,1,2,1.975492461,2.661288181,3.861188002,2.524402125,10,28.75522689,1
11,male,addition,advanced,15,14,1,1,2,4,3,0,0,1,1,2.121640988,3.672834716,3.678556545,2.881995466,9,13.66459863,1
